Date,Close,High,Low,Open,Volume,Log_Return,Daily_Range,Price_Change,RSI_14,RSI_7,Stoch_K,Stoch_D,MACD,MACD_Sig,MACD_Hist,EMA_12,EMA_26,SMA_50,SMA_200,BB_Upper,BB_Lower,BB_Mid,BB_Width,ATR_14,Vol_20,Vol_Ratio,FearGreed_Score,Target
2021-10-06,55361.44921875,55568.46484375,50488.19140625,51486.6640625,49034730168,0.07201410137731079,0.09176554279542588,0.0746704982911468,70.7395129086305,84.30158720708057,98.59543742439968,97.37980842947083,1304.9382995341657,38.703693456768065,1266.2346060773975,48013.61656546758,46708.67826593341,47029.2725,45041.00470703125,53127.889460623046,38094.22499250196,45611.0572265625,0.32960570050908483,2643.8902137162218,0.046580507661615596,1.4096414800187842,68.0,-0.028498794333346032
2021-10-07,53805.984375,55338.625,53525.46875,55338.625,36807860413,-0.028498794333346032,0.03369804067449514,-0.02809653406297008,65.85131566536168,73.86323845747809,88.04189728851257,94.57924330785643,1670.345430243622,365.0320408141389,1305.3133894294833,48904.75007462641,47234.40464438279,47209.3684375,45022.41751953125,54242.06647084268,37633.89446665732,45937.98046875,0.3615346568289678,2586.182374790063,0.04710775691966619,1.0459971035233782,76.0,0.0030037607441677503
2021-10-08,53967.84765625,55922.98046875,53688.0546875,53802.14453125,34800873924,0.0030037607441677503,0.04141217184508513,0.0030082765538104184,66.11372741709773,74.25032031121981,87.04636366271487,91.22789945854237,1950.5099632895653,682.1276253092242,1268.3823379803412,49683.68816410696,47733.1782008174,47354.373828125,45019.61103515625,55190.97837167381,37253.93100332619,46222.4546875,0.3880591692850608,2561.0926181086297,0.04698471179959144,0.9802919841115686,74.0,0.01836679291081593
2021-10-09,54968.22265625,55397.9453125,53735.14453125,53929.78125,32491211414,0.01836679291081593,0.030250219142949425,0.01853649985027972,67.7625327791726,76.73471552192345,93.67429904800554,89.58751999974432,2227.58605085218,991.2193104178154,1236.3667404343646,50496.69347059051,48269.10741973833,47466.954765625,45020.757421875,56350.67708452378,36865.03268110122,46607.8548828125,0.4180764047694511,2496.9289154758703,0.046626131075235444,0.908166981184994,72.0,-0.003583836316874845
2021-10-10,54771.578125,56401.3046875,54264.2578125,54952.8203125,39527792364,-0.003583836316874845,0.039017442041250294,-0.003577422040362044,67.07167528704238,75.07359217630923,89.53400601403945,90.08488957491994,2403.596116382978,1273.694671610848,1129.90144477213,51154.36803280735,48750.771916424375,47584.276484375,45030.743984375,57402.063149736685,37006.42435026332,47204.24375,0.432072143926114,2471.2230554418793,0.039615740998585315,1.1116555375272827,71.0,0.04834896270757248
2021-10-11,57484.7890625,57793.0390625,54519.765625,54734.125,42637331698,0.04834896270757248,0.0569415577735034,0.04953684064585273,71.40373577551634,81.51496841828387,98.18284939770273,93.79705148658257,2730.5428109853674,1565.064299485752,1165.4785114996155,52128.27896045238,49397.73614946701,47747.53921875,45059.64712890625,58713.21968822634,37374.379139898665,48043.7994140625,0.4441538930845207,2528.512368446031,0.03738479277544583,1.2094186426373614,71.0,-0.02543576350608531
2021-10-12,56041.05859375,57627.87890625,54477.97265625,57526.83203125,41083758949,-0.02543576350608531,0.05620711544430559,-0.025114999851183484,66.39800858945692,70.24587118117837,89.67197935441322,92.4629449220518,2840.4109495799858,1820.133629504599,1020.2773200753868,52730.24505788278,49889.83410830279,47877.437421875,45064.165859375,59670.703530601204,37663.550375648796,48667.126953125,0.4521975002993122,2572.8976456998857,0.036508522108488116,1.160505544592916,78.0,0.023978814816483514
2021-10-13,57401.09765625,57688.66015625,54370.97265625,56038.2578125,41684252783,0.023978814816483514,0.057798328524450444,0.02426861834211813,68.62912781869305,74.17035269382873,97.60257860726058,95.15246911979217,3002.6137645805647,2056.629656519792,945.9841080607725,53448.837765323886,50446.22400074332,48071.33703125,45071.3037890625,60778.30980912242,37806.54409712759,49292.426953125,0.4660303241680512,2626.0969210070366,0.0363855911775171,1.1652234028435828,70.0,-0.0013872457018979745
2021-10-14,57321.5234375,58478.734375,56957.07421875,57372.83203125,36615791366,-0.0013872457018979745,0.026546052250497637,-0.001386283921372633,68.34319846186449,73.50853162734487,92.36603335025498,93.2135304373096,3089.1301205402124,2263.1297493238762,826.0003712163361,54044.63556104329,50955.505440503075,48238.55171875,45078.15767578125,61609.36503580262,38423.66621419738,50016.515625,0.4635608564866966,2547.208580667248,0.033825633656854065,1.032523275910086,70.0,0.0718874583745788
2021-10-15,61593.94921875,62757.12890625,56868.14453125,57345.90234375,51780081801,0.0718874583745788,0.09560978715758847,0.07453440740995654,74.48884086731748,83.00665842813981,92.59692952099095,94.18851382616883,3462.530118493887,2503.0098231578786,959.5202953360085,55206.0684314597,51743.538312965815,48531.586328125,45097.37642578125,63083.92388024101,38836.84291663399,50960.3833984375,0.4758025616492999,2785.906851691016,0.03586674379792708,1.4197524274374234,71.0,-0.011458884632588321
